,timestamp,close,volume,ret,rw_mean,rw_std,zscore,ema_fast,ema_slow,mom,ret_sign,ret_sign_sum,ret_lag1,ret_lag2,ret_lag3,labels,weights,t1
12675,2025-10-28 16:18:03.582,25702.436560000016,0.05245,1.2201261906877684e-06,4.767437516416735e-06,2.9350609392090858e-05,-0.12085987670084868,114735.895548727,114721.45223778291,14.443310944086988,1.0,4.0,8.715192787368484e-08,7.930857218020009e-06,5.176999793822654e-05,1.0,0.9749346879742988,12676.0
12676,2025-10-28 16:18:03.586,25709.060400000002,0.09256,5.89128932954296e-05,4.828443825951123e-06,2.934144516570321e-05,1.843278320391371,114736.50549646729,114722.13577097034,14.369725496944739,1.0,5.0,1.2201261906877684e-06,8.715192787368484e-08,7.930857218020009e-06,1.0,0.9749895426593279,12678.0
12678,2025-10-28 16:18:03.590,25714.108000000007,0.08741,8.66200516549549e-05,7.774088490722603e-06,3.169406804754151e-05,2.4877198901353723,114738.78295742562,114723.87235118187,14.910606243749498,0.0,7.0,0.0,5.89128932954296e-05,1.2201261906877684e-06,-1.0,0.9749912214310709,12685.0
12681,2025-10-28 16:18:08.647,25700.56199999999,0.09549,-4.993154020890831e-05,1.2536427931480148e-05,3.6077567121686106e-05,-1.73149058440982,114744.20704945279,114727.27965421502,16.927395237769815,-1.0,9.0,-8.713837953380973e-08,8.713875539729799e-06,8.66200516549549e-05,-1.0,0.9750525951623537,12685.0
12686,2025-10-28 16:18:11.668,25699.60944,0.051,-7.407885450103228e-06,5.142189384922879e-06,4.554671511061862e-05,-0.2755429090567515,114747.09378328375,114731.05314115254,16.040642131207278,-1.0,6.0,-9.78660879840783e-05,-8.714273815876192e-08,0.0,-1.0,0.975083857651647,12687.0
12689,2025-10-28 16:18:13.815,25705.200880000004,0.0616,3.939380945972636e-05,-4.070027128492666e-06,4.384723203155709e-05,0.9912561184115384,114744.80265625131,114731.75059505759,13.052061193724512,0.0,1.0,0.0,-4.871910798798034e-05,-7.407885450103228e-06,1.0,0.9751107841405937,12703.0
12691,2025-10-28 16:18:21.270,25697.99152000001,0.0788400000000001,-3.59076848322987e-05,-2.261569464228357e-06,4.490943781870484e-05,-0.7491992007293022,114744.09573448237,114732.3414892221,11.754245260264724,-1.0,1.0,-3.2246561744401826e-06,3.939380945972636e-05,0.0,1.0,0.9751280134969964,12703.0
12705,2025-10-28 16:18:23.434,25707.567200000005,0.14979,1.3507200928788681e-05,-6.18717296217445e-07,3.409372294518734e-05,0.4143260795734649,114741.63724717255,114735.10510232647,6.532144846074516,1.0,-2.0,4.8278841868011725e-05,6.353293031999865e-05,8.715356833908306e-08,1.0,0.9752380430949678,12709.0
12708,2025-10-28 16:18:23.434,25705.08392000002,0.05535,8.714259771603848e-07,7.760653953306414e-06,2.1842270475135543e-05,-0.3154080417402474,114744.94411384911,114736.94015785774,8.003955991371186,0.0,4.0,0.0,8.714263952662568e-08,1.3507200928788681e-05,1.0,0.9752516562661573,12709.0
12710,2025-10-28 16:18:23.437,25714.19936,0.05025,5.3151973004938685e-05,9.198124445167508e-06,2.4657055439621624e-05,1.7826073723187532,114747.41103197171,114738.32521620607,9.085815765647567,1.0,6.0,6.727179331978785e-05,8.714259771603848e-07,0.0,1.0,0.9753452315469529,12714.0
12711,2025-10-28 16:18:23.443,25712.797360000026,0.10943,2.7794742883289994e-05,1.2016955904136452e-05,2.632802827597459e-05,0.5992772066730007,114749.40140987917,114739.30832387145,10.093086007720558,1.0,6.0,5.3151973004938685e-05,6.727179331978785e-05,8.714259771603848e-07,1.0,0.9753632632345779,12714.0
12715,2025-10-28 16:18:23.473,25710.77936,0.05468,7.4057478099982e-06,1.6853156793290607e-05,2.3204214732880853e-05,-0.40714192917130204,114757.3981374883,114743.58136932924,13.816768159056664,1.0,12.0,9.845373186542352e-06,1.0193984111777277e-05,1.2982232769174819e-05,1.0,0.9753939990217521,12716.0
12716,2025-10-28 16:18:23.474,25711.468240000002,0.05229,1.219758271798884e-05,1.7223444183790516e-05,2.2979119164088653e-05,-0.2187142683808702,114759.18307677514,114744.6488654168,14.534211358331959,1.0,13.0,7.4057478099982e-06,9.845373186542352e-06,1.0193984111777277e-05,1.0,0.9754076329749408,12719.0
12719,2025-10-28 16:18:24.131,25712.378960000016,0.16065,1.9254452777950003e-05,1.783332331968996e-05,2.265755553812773e-05,0.06272210973704316,114763.94426126777,114747.77914631812,16.165114949646522,0.0,15.0,0.0,0.0,1.219758271798884e-05,1.0,0.9754495742562205,12720.0
12721,2025-10-28 16:18:24.885,25716.171760000012,0.07609,2.0908034182886736e-05,2.0572725440044575e-05,2.4469777893381216e-05,0.013702984514241814,114767.52199165004,114750.0858178805,17.436173769528978,1.0,16.0,6.499193091761836e-05,1.9254452777950003e-05,0.0,-1.0,0.9754748195041989,12722.0
12728,2025-10-28 16:18:37.559,25720.02672000001,0.06578,7.309535527564437e-05,1.0016042692868575e-05,4.36117806772114e-05,1.446382423266992,114770.91534571146,114755.22619814546,15.689147565994062,1.0,11.0,7.440767270264848e-05,8.713166763751858e-08,0.0,1.0,0.9756567580799551,12758.0
12775,2025-10-28 16:19:08.915,25715.89864,0.05002,3.005481082999231e-05,1.215292773895758e-06,7.902588784505046e-06,3.649376036327406,114788.67374837057,114781.02053390029,7.653214470279636,-1.0,0.0,-9.234327864639873e-06,0.0,0.0,1.0,0.9757253528870906,12779.0
12776,2025-10-28 16:19:08.915,25711.575840000005,0.05221,-2.073336707090163e-05,2.7180333153953737e-06,1.0186791145304449e-05,-2.3021381267092043,114788.99053424003,114781.38051639535,7.610017844679533,1.0,-1.0,3.005481082999231e-05,-9.234327864639873e-06,0.0,1.0,0.9757409578564062,12779.0
12781,2025-10-28 16:19:10.561,25723.000480000002,0.1148799999999999,2.3603675990407277e-05,9.43376178011045e-06,3.030775157428905e-05,0.46753433617936524,114792.19383385505,114783.6842238801,8.509609974949853,1.0,0.0,9.825302129403027e-05,9.033509841380726e-05,0.0,-1.0,0.9758422126664827,12783.0
12783,2025-10-28 16:19:16.464,25711.59928000001,0.0502500000000001,-5.9924817018640884e-05,1.0609590709071294e-05,3.0382150522187205e-05,-2.321573891630266,114796.1450204573,114785.6379369327,10.507083524600603,-1.0,2.0,-8.709741119040895e-08,2.3603675990407277e-05,9.825302129403027e-05,-1.0,0.9758811614906067,12791.0
12784,2025-10-28 16:19:16.465,25710.48672,0.05151,-4.433622380398626e-05,7.6133498581392495e-06,3.4198658338144165e-05,-1.5190529641976018,114797.18739946137,114786.34128326277,10.84611619860516,-1.0,1.0,-5.9924817018640884e-05,-8.709741119040895e-08,2.3603675990407277e-05,-1.0,0.9759181541253602,12792.0
12791,2025-10-28 16:19:22.973,25714.2488,0.0858,-9.407639281908265e-06,4.900029173239284e-06,3.62482316588965e-05,-0.394713547058058,114799.40472635446,114789.52676491463,9.877961439837236,0.0,-2.0,0.0,-9.930189894092389e-06,0.0,-1.0,0.9759602377309169,12792.0
12800,2025-10-28 16:19:27.950,25708.943840000007,0.1837,2.0126915450315024e-05,-1.2832658200945983e-05,4.141671639920886e-05,0.7958036496118212,114791.39567908445,114788.91030921438,2.485369870075374,-1.0,-5.0,-6.508427653737029e-05,-0.00010114667317305285,0.0,-1.0,0.976206781478479,12816.0
12823,2025-10-28 16:19:32.238,25703.89495999999,0.0500200000000004,-2.8319376166936373e-05,-3.833806577973489e-06,1.7145327548975088e-05,-1.4281190806980708,114770.26541733037,114778.47411914276,-8.208701812385698,0.0,-1.0,0.0,0.0,0.0,-1.0,0.9763027406642262,12824.0
12824,2025-10-28 16:19:32.515,25695.804960000023,0.1993800000000001,-8.749015414565807e-05,-5.249775386320308e-06,1.7961989941285012e-05,-4.5785783673495555,114769.36299663225,114777.89431195775,-8.531315325497417,-1.0,-1.0,-2.8319376166936373e-05,0.0,0.0,-1.0,0.9763815426484449,12825.0
12825,2025-10-28 16:19:39.703,25690.748959999997,0.05233,-9.996076962084648e-05,-9.624283093603211e-06,2.5632239130086336e-05,-3.5243306607922005,114767.59033028632,114777.0043345165,-9.414004230187857,-1.0,-2.0,-8.749015414565807e-05,-2.8319376166936373e-05,0.0,1.0,0.9763876438276786,12834.0
12829,2025-10-28 16:19:41.552,25701.66152000001,0.0555,5.229244866556274e-07,-1.4617963869261265e-05,3.248823607359803e-05,0.46604218974829736,114758.25246185099,114772.2955683733,-14.043106522309245,0.0,-3.0,0.0,8.715410768538141e-08,0.0,1.0,0.9764107403689897,12833.0
12833,2025-10-28 16:19:41.747,25709.496640000027,0.0565599999999999,6.867503377636649e-05,-1.458745994220875e-05,3.250289284979552e-05,2.561694875234097,114752.01906356346,114768.18367810949,-16.164614546025405,0.0,-1.0,0.0,0.0,8.715405439468088e-08,1.0,0.9764662155912098,12834.0
12834,2025-10-28 16:19:42.915,25716.068639999998,0.05027,9.847246556598138e-05,-1.1153708253390426e-05,3.7385867501504844e-05,2.93228916485134,114751.56391465265,114767.49700013868,-15.933085486030905,1.0,-1.0,6.867503377636649e-05,0.0,0.0,1.0,0.9765499551282558,12836.0
12835,2025-10-28 16:19:42.915,25713.833040000012,0.1031199999999999,4.783843263050705e-05,-6.230084975091357e-06,4.470076541361787e-05,1.2095658217998733,114752.22830373335,114767.20332800299,-14.975024269631831,1.0,0.0,9.847246556598138e-05,6.867503377636649e-05,0.0,1.0,0.9766010122624457,12836.0
12836,2025-10-28 16:19:45.813,25718.161760000017,0.05176,8.207809901265705e-05,-3.838163343566005e-06,4.630287873177824e-05,1.8555274568768108,114753.35227480637,114767.0992844619,-13.747009655533475,1.0,1.0,4.783843263050705e-05,9.847246556598138e-05,6.867503377636649e-05,1.0,0.9766780465799478,12851.0
12851,2025-10-28 16:19:59.221,25720.715039999995,0.0517600000000001,9.984388293310362e-05,1.4857557957297762e-05,3.1642313222301855e-05,2.685844258451044,114768.97847941784,114769.60179148623,-0.6233120683900779,0.0,6.0,0.0,0.0,0.0,1.0,0.9767720398031442,12857.0
12852,2025-10-28 16:19:59.222,25716.729040000006,0.07619,2.517720637079939e-05,1.9849752103952945e-05,3.665412455543947e-05,0.14534393326813466,114770.49671947327,114770.10402783094,0.39269164233701304,1.0,5.0,9.984388293310362e-05,0.0,0.0,1.0,0.9767968982003901,12855.0
12855,2025-10-28 16:20:01.731,25717.95263999999,0.05142,4.730347747207059e-05,1.28339987881133e-05,2.932265113541655e-05,1.1755239598902023,114775.021684361,114771.80137699582,3.220307365176268,0.0,7.0,0.0,1.6552266547556226e-06,2.517720637079939e-05,1.0,0.9768404256319545,12857.0
12857,2025-10-28 16:20:04.819,25720.752400000012,0.088,5.853822220917776e-05,8.703346079558626e-06,2.4417524301968998e-05,2.040947139336962,114778.36106134768,114773.19639702296,5.164664324722253,0.0,6.0,0.0,4.730347747207059e-05,0.0,-1.0,0.9768683849545863,12860.0
12858,2025-10-28 16:20:04.819,25716.336320000017,0.05184,-6.96863443620133e-07,1.1630257190017513e-05,2.6719325590893184e-05,-0.46135596965238806,114780.4361983622,114774.08012171072,6.356076651471085,1.0,5.0,5.853822220917776e-05,0.0,4.730347747207059e-05,-1.0,0.9768852980653644,12859.0
12860,2025-10-28 16:20:05.012,25702.379200000025,0.051,-9.182058890620849e-05,9.095352247821218e-06,3.0006288784174637e-05,-3.3631596889512725,114783.45217144841,114775.56856857699,7.883602871428593,-1.0,4.0,-4.991410723986251e-05,-6.96863443620133e-07,5.853822220917776e-05,-1.0,0.9770086324224022,12863.0
12861,2025-10-28 16:20:05.012,25710.845279999994,0.0500300000000001,1.2632364859451588e-05,4.504322802510794e-06,3.754780860136071e-05,0.21647181913365576,114783.48529797714,114775.83845157445,7.646846402683877,-1.0,3.0,-9.182058890620849e-05,-4.991410723986251e-05,-6.96863443620133e-07,-1.0,0.977029813263687,12862.0
12871,2025-10-28 16:20:15.344,25701.458880000006,0.05141,-1.4814592757633816e-05,-9.101364258194305e-06,4.9361620276746745e-05,-0.11574231100583815,114770.89741163598,114772.77088831899,-1.8734766830166336,-1.0,0.0,-7.014847384840987e-05,0.0,0.0,-1.0,0.9772916581783013,12872.0
12873,2025-10-28 16:20:15.507,25691.93168000001,0.05103,-0.00010004931881993777,-1.6842603633665563e-05,4.111569364575872e-05,-2.0237215378634,114767.10051156595,114771.30191406567,-4.201402499718824,-1.0,-3.0,-1.498910544788836e-05,-1.4814592757633816e-05,-7.014847384840987e-05,1.0,0.9773455172279419,12884.0
12874,2025-10-28 16:20:18.585,25692.63128,0.0637900000000001,-5.656541183463121e-05,-2.1927830907400232e-05,4.482920923593486e-05,-0.7726565127803677,114764.29760570252,114770.1992283586,-5.901622656077961,-1.0,-5.0,-0.00010004931881993777,-1.498910544788836e-05,-1.4814592757633816e-05,1.0,0.9773572019723262,12883.0
12882,2025-10-28 16:20:20.564,25702.08432000001,0.0500400000000001,2.0046659909039662e-05,-2.3558226746682235e-05,3.490822471114875e-05,1.2491293202566647,114746.05076740673,114761.06519470282,-15.014427296089707,0.0,-7.0,0.0,0.0,0.0,1.0,0.9773970472827127,12883.0
12883,2025-10-28 16:20:20.715,25716.004320000022,0.11202,0.0001333436407910903,-1.8417560146907482e-05,3.326157572627649e-05,4.562658201148387,114744.85355146322,114760.16076208961,-15.307210626386222,1.0,-8.0,2.0046659909039662e-05,0.0,0.0,-1.0,0.9774087336853362,12913.0
12885,2025-10-28 16:20:21.578,25715.101519999997,0.0955200000000001,8.461456653948056e-05,-7.158479021472525e-06,4.55141532443355e-05,2.016362811880199,114745.7582133293,114759.49294620637,-13.7347328770702,1.0,-4.0,1.7603518054912656e-05,0.0001333436407910903,2.0046659909039662e-05,-1.0,0.9774571212294303,12895.0
12911,2025-10-28 16:20:48.959,25701.644,0.0514900000000001,-2.4923569174955226e-05,-6.8191327095883306e-18,3.0010699216120898e-05,-0.8304894429601686,114747.10382147436,114752.3950990063,-5.291277531941887,0.0,0.0,0.0,0.0,-8.714425694399195e-08,-1.0,0.9775509629546081,12912.0
12912,2025-10-28 16:20:52.730,25693.720000000016,0.05108,-8.40126901487904e-05,-1.2461784587545804e-06,3.052378224370959e-05,-2.7115417979321585,114747.32155276251,114752.29657117002,-4.9750184075091965,-1.0,0.0,-2.4923569174955226e-05,0.0,0.0,1.0,0.9775566101100406,12925.0
12919,2025-10-28 16:21:04.097,25703.544880000016,0.05946,2.1788675990203608e-05,-1.3683250360249033e-06,3.129091365936844e-05,0.7400551352134932,114742.9458077559,114749.47998988835,-6.534182132454589,0.0,-3.0,0.0,-1.5426431674479376e-05,0.0,1.0,0.9776018559680377,12925.0
12924,2025-10-28 16:21:05.015,25702.336800000005,0.05001,5.490670979616166e-06,-2.745335489828385e-07,3.1717500703786444e-05,0.18176731198387772,114741.68936075248,114747.9867764888,-6.297415736320545,0.0,-1.0,0.0,8.715375063768781e-08,0.0,1.0,0.9776294279991278,12925.0
12925,2025-10-28 16:21:05.611,25713.828240000003,0.05434,0.0001034455788504006,-2.0302109196264697e-18,3.1743753640176304e-05,3.2587695941829278,114741.56561210939,114747.73770184982,-6.172089740430238,1.0,-1.0,5.490670979616166e-06,0.0,8.715375063768781e-08,1.0,0.9777038947434675,12932.0
12930,2025-10-28 16:21:06.055,25706.71624000001,0.0500100000000001,1.925869450606037e-05,4.357212851349815e-09,3.175867740712578e-05,0.6062701341106745,114745.77623205168,114748.43201634544,-2.655784293761826,0.0,0.0,0.0,0.0,0.0,1.0,0.9777310088250517,12931.0
12933,2025-10-28 16:21:06.539,25714.81608000002,0.09754,4.469787180065834e-05,1.2308952592097078e-05,2.888298935780177e-05,1.121383908575321,114749.84185893991,114749.64243775913,0.19942118077597115,1.0,3.0,6.508994766481756e-05,5.2807006090290996e-05,1.925869450606037e-05,1.0,0.9778846658048141,12937.0
12937,2025-10-28 16:21:11.171,25719.431360000017,0.07124,8.721107905095097e-05,1.5236609145000457e-05,2.9244623313039705e-05,2.461118046485642,114757.6814913483,114752.63034169376,5.051149654536857,0.0,9.0,0.0,7.405886538443153e-06,8.7128403360066e-08,-1.0,0.9779373366373,12945.0
12945,2025-10-28 16:21:24.414,25705.40936000002,0.0554299999999999,-2.9275353961572577e-05,1.4639605692698431e-05,4.007820102457611e-05,-1.095731797606389,114770.39501084284,114759.3383473101,11.056663532741368,-1.0,7.0,-3.223721712583668e-06,-8.390023717854554e-05,0.0,-1.0,0.9780384748608982,12947.0
12947,2025-10-28 16:21:26.444,25703.54296000002,0.0513300000000002,-4.260762685005282e-05,8.003559052099774e-06,3.53033935021506e-05,-1.4336068159010138,114770.43763926139,114760.06664525301,10.370994008379057,0.0,3.0,0.0,-2.9275353961572577e-05,-3.223721712583668e-06,-1.0,0.9780850218388091,12950.0
12948,2025-10-28 16:21:26.939,25704.215119999993,0.0543499999999999,-2.134806216111941e-05,5.873177709597131e-06,3.705396274725072e-05,-0.7346377413356858,114769.99024504602,114760.25265688405,9.737588161966414,-1.0,3.0,-4.260762685005282e-05,0.0,-2.9275353961572577e-05,-1.0,0.9781174276086425,12950.0
12949,2025-10-28 16:21:27.015,25704.01192000002,0.0523600000000001,-1.9692902260371526e-05,4.805774601541161e-06,3.7536397526447986e-05,-0.6526645629561827,114769.35212647021,114760.35224190424,8.999884565972025,-1.0,2.0,-2.134806216111941e-05,-4.260762685005282e-05,0.0,-1.0,0.9781427480885554,12950.0
12951,2025-10-28 16:21:27.137,25702.800160000013,0.051,-6.971536002767935e-07,-9.150054090175378e-07,4.162965494105809e-05,0.005233101868025153,114767.01768175907,114760.11202205553,6.905659703537822,-1.0,0.0,-7.546400344474209e-05,-1.9692902260371526e-05,-2.134806216111941e-05,-1.0,0.9781595947436522,12953.0
12957,2025-10-28 16:21:33.015,25712.977040000012,0.0508400000000001,2.927722887061642e-05,-4.665908942708041e-06,4.858643804233019e-05,0.6986134334362277,114760.76287531148,114758.80664993617,1.9562253753101686,1.0,-10.0,0.00014178013567291983,-3.44229624375697e-05,0.0,1.0,0.978349917930205,12958.0
12959,2025-10-28 16:21:36.015,25716.78352000001,0.05484,4.896427064211179e-05,-4.0207572157358345e-06,4.769485630499434e-05,1.110917034658261,114762.60235371302,114759.5781210502,3.024232662821305,1.0,-9.0,7.074976455989446e-05,2.927722887061642e-05,0.00014178013567291983,1.0,0.9784398472093501,12960.0
12976,2025-10-28 16:21:54.593,25703.76264,0.05531,-7.936573280189985e-05,1.8559130342294175e-05,3.731497863498454e-05,-2.624277605219773,114784.45522740313,114772.20980696501,12.245420438121073,0.0,5.0,0.0,0.0,0.0,-1.0,0.9785498979253433,12979.0
12978,2025-10-28 16:22:00.221,25704.58184,0.0517100000000002,-5.0009744940678874e-05,6.037975475022371e-06,3.074135303837675e-05,-1.8232027730958726,114783.73772583339,114772.74451439,10.993211443390464,0.0,4.0,0.0,-7.936573280189985e-05,0.0,1.0,0.9785562592794816,12981.0
12979,2025-10-28 16:22:01.458,25704.895999999993,0.09277,-3.171479270547978e-05,-6.296504116709567e-18,2.9181981919691583e-05,-1.086793642081348,114782.88270432544,114772.8105958854,10.072108440042939,-1.0,3.0,-5.0009744940678874e-05,0.0,-7.936573280189985e-05,1.0,0.9785792185589536,12981.0
12981,2025-10-28 16:22:02.615,25720.107040000017,0.07239,0.00010089137274920937,-6.590945009481611e-06,2.4391982665495342e-05,4.406460904658408,114780.74888041153,114772.7015544953,8.047325916224509,0.0,-1.0,0.0,-3.171479270547978e-05,-5.0009744940678874e-05,-1.0,0.9785831087278681,12987.0
12982,2025-10-28 16:22:10.181,25715.162880000018,0.06157,1.5681682749538235e-05,-1.5463763720211426e-06,3.4262502265691554e-05,0.5028254892356641,114780.93470132472,114773.0293723807,7.905328944019857,1.0,-2.0,0.00010089137274920937,0.0,-3.171479270547978e-05,-1.0,0.9785883135345117,12984.0
12991,2025-10-28 16:22:16.815,25687.299040000013,0.1444100000000001,-0.00013839255156427566,-1.646730209904068e-05,4.3102065822834e-05,-2.828756504047249,114774.49733718322,114772.70904407038,1.7882931128406199,-1.0,-6.0,-7.685711229657189e-05,-2.561772481793826e-05,0.0,-1.0,0.9789875968984674,13001.0
12992,2025-10-28 16:22:17.641,25696.220080000014,0.0554199999999999,-1.5949490839025192e-05,-2.338692967725446e-05,5.074961394099342e-05,0.14655164380901337,114771.03282888005,114771.57497705167,-0.5421481716184644,-1.0,-7.0,-0.00013839255156427566,-7.685711229657189e-05,-2.561772481793826e-05,-1.0,0.9790275461014104,12998.0
13002,2025-10-28 16:22:46.784,25690.15896,0.0617600000000001,-5.4046090868139867e-05,-2.731994070654574e-05,4.365315351732887e-05,-0.612238694610074,114744.91424893825,114760.02010328093,-15.105854342677048,-1.0,-7.0,-4.558822165008518e-05,-8.716478119474778e-08,8.716478114656526e-08,1.0,0.9791573554874458,13014.0
13029,2025-10-28 16:23:06.477,25698.842160000015,0.0513,3.992667092549559e-05,-2.5324532141179343e-06,3.2053380750892484e-05,1.3246379466217495,114720.09146867497,114735.34884852424,-15.257379849266727,0.0,-2.0,0.0,-5.134645173826838e-05,-1.612694925280424e-05,1.0,0.9792551094400828,13030.0
13030,2025-10-28 16:23:07.605,25705.65400000001,0.05002,8.045873162229855e-05,-5.361196678431548e-07,3.343306123280538e-05,2.42259753184067,114719.37609070593,114734.6023289005,-15.226238194562029,1.0,-2.0,3.992667092549559e-05,0.0,-5.134645173826838e-05,-1.0,0.9792551453849383,13049.0
13045,2025-10-28 16:23:14.323,25692.83296,0.05077,-4.384539834309639e-05,-6.275903902515511e-07,3.313787578368214e-05,-1.3041815927968303,114723.9316443046,114730.89175357921,-6.960109274616116,0.0,1.0,0.0,-4.14029354217333e-05,1.882722758825811e-05,-1.0,0.9793208463613982,13049.0
13047,2025-10-28 16:23:16.874,25692.194560000004,0.0543400000000001,-3.9488650744609374e-05,2.126985757265975e-06,2.865487877816476e-05,-1.452305435925906,114722.9944299183,114730.10959801376,-7.115168095464469,1.0,1.0,8.716969721368978e-08,-4.384539834309639e-05,0.0,-1.0,0.9793649693021209,13051.0
13050,2025-10-28 16:23:17.941,25693.39056,0.05105,-1.6824801641067394e-05,-4.358720044473893e-09,2.6392449195648154e-05,-0.6373202627921302,114720.56563166069,114728.5448361337,-7.979204473012942,-1.0,4.0,-1.4645192746171735e-05,8.717313179933936e-08,-3.9488650744609374e-05,-1.0,0.9794015991835913,13051.0
13051,2025-10-28 16:23:17.970,25687.20960000003,0.062,-6.573276738098615e-05,-4.8685353832127715e-06,1.859552891474277e-05,-3.273057308069584,114719.62033340729,114727.95779232604,-8.337458918744233,-1.0,2.0,-1.6824801641067394e-05,-1.4645192746171735e-05,8.717313179933936e-08,1.0,0.9794125507358062,13054.0
13059,2025-10-28 16:23:39.764,25702.787360000017,0.05936,6.625146180604432e-05,-6.36343310689217e-06,2.7111203095549576e-05,2.6784091774949146,114713.48953418205,114723.29761419435,-9.808080012298888,1.0,0.0,8.717586761067815e-08,0.0,-8.717586754977117e-08,1.0,0.9795521906415584,13062.0
13060,2025-10-28 16:23:39.769,25701.586160000006,0.05363,2.9288720802341694e-05,-3.0508600165899547e-06,3.160471001308575e-05,1.0232519495223569,114713.942911879,114723.132118647,-9.189206768001895,1.0,1.0,6.625146180604432e-05,8.717586761067815e-08,0.0,1.0,0.9795930973490644,13062.0
13062,2025-10-28 16:23:42.774,25706.92880000001,0.05167,7.931931134779079e-05,-2.0789025001686856e-06,3.2313293303011795e-05,2.5190318240792124,114715.33376686691,114723.03394383505,-7.700176968137384,0.0,3.0,0.0,2.9288720802341694e-05,6.625146180604432e-05,-1.0,0.9796165015987659,13065.0
13067,2025-10-28 16:23:44.075,25687.860239999995,0.0502699999999999,-7.50556085263748e-05,2.092068263133574e-07,4.116914665200815e-05,-1.8281849652408433,114719.30882253533,114723.47330288451,-4.164480349179939,0.0,3.0,0.0,-9.989106129750781e-05,0.0,-1.0,0.9797793005319413,13072.0
13071,2025-10-28 16:23:55.890,25690.596160000016,0.0510800000000001,-4.001452205118976e-05,4.358793377609611e-09,4.3395600230690584e-05,-0.9221875074401873,114716.45076003119,114721.87187058655,-5.421110555354971,0.0,3.0,0.0,8.717586761067815e-08,0.0,1.0,0.9797793584025967,13074.0
13075,2025-10-28 16:24:02.281,25695.879839999994,0.0756400000000001,-7.322799370178824e-06,4.358793379167093e-09,4.342053037413882e-05,-0.16874869252441763,114712.78357658602,114719.79140500764,-7.007828421614249,1.0,1.0,7.61074251877295e-05,-3.487299343401249e-07,-3.57441732021927e-05,1.0,0.9798450945786419,13076.0
13076,2025-10-28 16:24:02.953,25696.178480000002,0.05693,7.322799370116209e-06,-3.6613996851030803e-07,4.345138947744607e-05,0.17695498039553928,114712.50037881592,114719.46414582705,-6.963767011126038,-1.0,1.0,-7.322799370178824e-06,7.61074251877295e-05,-3.487299343401249e-07,1.0,0.9798747788604387,13082.0
13082,2025-10-28 16:24:05.007,25704.605600000024,0.06335,8.211629205809332e-05,-4.777009130426843e-06,3.988486679210593e-05,2.1786032792910537,114711.66500103493,114717.86627859242,-6.201277557498543,0.0,-2.0,0.0,0.0,0.0,1.0,0.9799377750175369,13094.0
13096,2025-10-28 16:24:22.989,25706.44776000001,0.0545300000000001,4.575716273623049e-05,1.0329348478870245e-05,2.5561118317307657e-05,1.386004089225742,114720.40740683656,114719.54792481156,0.8594820250000339,1.0,4.0,1.7083210838553026e-05,8.507176235385035e-05,1.4905736254942045e-05,1.0,0.9801041220951939,13098.0
13098,2025-10-28 16:24:33.615,25708.660239999997,0.05348,5.996049755408727e-05,1.2255424372311096e-05,2.6738644455474138e-05,1.7841246039455103,114723.7376278186,114720.7874082959,2.9502195226959884,1.0,6.0,8.715450270269915e-08,4.575716273623049e-05,1.7083210838553026e-05,1.0,0.9801665098202077,13115.0
13115,2025-10-28 16:24:45.333,25714.0,0.0594000000000001,8.714217250947409e-05,8.039862045445916e-06,1.739038914102236e-05,4.548622230156819,114745.04741720171,114733.26838918857,11.779028013144853,0.0,7.0,0.0,0.0,0.0,1.0,0.9803069784687523,13117.0
13116,2025-10-28 16:24:45.333,25712.420000000013,0.05883,3.8514420387612996e-05,1.154281012899197e-05,2.478971296927405e-05,1.0880162485119729,114746.47147270633,114734.14483544468,12.326637261649012,1.0,6.0,8.714217250947409e-05,0.0,0.0,1.0,0.9803654229749443,13117.0
13117,2025-10-28 16:24:45.871,25722.148,0.0500400000000003,0.00011832235641535477,1.1180673011561096e-05,2.4311888452765965e-05,4.406966733788343,114748.1808562581,114735.13746379076,13.043392467341619,1.0,6.0,3.8514420387612996e-05,8.714217250947409e-05,0.0,1.0,0.9804539061159508,13134.0
13119,2025-10-28 16:24:46.283,25717.582479999997,0.0798100000000001,3.197225192122947e-05,1.723079942911097e-05,3.4129876980074773e-05,0.4319222375756999,114754.27593902306,114738.1381111141,16.137827908969484,1.0,6.0,6.272782399243266e-05,0.00011832235641535477,3.8514420387612996e-05,1.0,0.9805231630219066,13135.0
13124,2025-10-28 16:24:57.009,25710.132400000002,0.0649900000000001,-2.482823327434729e-05,1.7469714619780135e-05,3.401914890309027e-05,-1.243357018555324,114768.26408719055,114746.06457618979,22.199511000755592,0.0,7.0,0.0,0.0,4.704249496761861e-06,1.0,0.9805288792394463,13132.0
13132,2025-10-28 16:25:14.620,25715.196240000005,0.0540299999999999,2.4828231111417313e-05,1.623265884034837e-05,3.512311461441319e-05,0.2447269473867444,114778.72736706241,114755.70664749695,23.020719565465697,0.0,7.0,0.0,0.0,8.711768571200922e-08,1.0,0.9805399775022338,13135.0
13134,2025-10-28 16:25:14.620,25715.50424000001,0.05525,2.0559051127284532e-05,1.7474070395919236e-05,3.4957563010298516e-05,0.08824931760924208,114780.79224378578,114757.92562212762,22.86662165816233,0.0,8.0,0.0,2.4828231111417313e-05,0.0,1.0,0.9805651552907447,13137.0
